"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://nmgtechnologies.com/hubfs/content-editorial-img.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","all","","","","","","","","82080","82080","82080","31.443","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.767","Sat, 16 Aug 2025 11:20:20 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hubfs/content-editorial-img.jpg","2026-06-06 10:17:07"
"https://nmgtechnologies.com/hubfs/ecommerce-checklist-1.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","all","","","","","","","","28338","28338","28338","10.856","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.387","Sat, 16 Aug 2025 11:23:41 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hubfs/ecommerce-checklist-1.png","2026-06-06 10:17:07"
"https://nmgtechnologies.com/hs-fs/hubfs/epic-mobile.png?width=400&height=218&name=epic-mobile.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","108609","108609","108609","41.606","","0","","","","","0.000","2","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.916","Sat, 16 Aug 2025 11:26:49 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hs-fs/hubfs/epic-mobile.png?width=400&height=218&name=epic-mobile.png","2026-06-06 10:17:07"
"https://nmgtechnologies.com/hubfs/developmental-checklist-img.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","all","","","","","","","","15263","15263","15263","5.847","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.202","Sat, 16 Aug 2025 12:07:09 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hubfs/developmental-checklist-img.jpg","2026-06-06 10:17:07"
"https://nmgtechnologies.com/hubfs/build-cost-img.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","all","","","","","","","","6523","6523","6523","2.499","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.771","Sat, 16 Aug 2025 11:17:59 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hubfs/build-cost-img.jpg","2026-06-06 10:17:08"
"https://nmgtechnologies.com/hubfs/vid-img2.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","all","","","","","","","","11869","11869","11869","4.547","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.215","Sat, 16 Aug 2025 11:30:07 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hubfs/vid-img2.jpg","2026-06-06 10:17:08"
"https://nmgtechnologies.com/hubfs/advanced-seo-guide.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","all","","","","","","","","31195","31195","31195","11.950","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.169","Sat, 16 Aug 2025 11:29:33 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hubfs/advanced-seo-guide.png","2026-06-06 10:17:08"
"https://nmgtechnologies.com/hs-fs/hubfs/epic-python.png?width=400&height=218&name=epic-python.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","10844","10844","10844","4.154","","0","","","","","0.000","2","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.558","Sat, 16 Aug 2025 11:47:18 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hs-fs/hubfs/epic-python.png?width=400&height=218&name=epic-python.png","2026-06-06 10:17:11"
"https://nmgtechnologies.com/hubfs/vid-img3.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","all","","","","","","","","13550","13550","13550","5.191","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","2.923","Sat, 16 Aug 2025 11:35:22 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hubfs/vid-img3.jpg","2026-06-06 10:17:09"
"https://nmgtechnologies.com/hubfs/vid-2.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","all","","","","","","","","8219","8219","8219","3.149","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.243","Sat, 16 Aug 2025 11:35:22 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hubfs/vid-2.jpg","2026-06-06 10:17:11"
"https://nmgtechnologies.com/hubfs/Group%20428.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","all","","","","","","","","41796","41796","41796","16.011","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.221","Sat, 16 Aug 2025 11:46:10 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hubfs/Group%20428.png","2026-06-06 10:17:13"
"https://nmgtechnologies.com/mobile-development-checklist","text/html; charset=UTF-8","200","OK","Indexable","","Mobile App Development Checklist: From Planning to Launch","57","539","Don't forget a step! Our mobile app development checklist ensures you cover everything from planning & design to development & testing. Launch with confidence!","159","1030","","0","Download Mobile Development Checklist","37","","0","","0","","","","https://nmgtechnologies.com/mobile-development-checklist","","","","","","115168","19162","19162","7.341","","1212","199","6.090","57.769","Fairly Hard","8.253","2","0","","11","3","0","2.700","76","53","0","5","5","0","","","","","9b81476e2e55536ce9fef220799fc728","1.050","Wed, 20 May 2026 12:16:16 GMT","","","","en","1.1","","","","","","https://nmgtechnologies.com/mobile-development-checklist","2026-06-06 10:17:12"
"https://nmgtechnologies.com/work/web/","text/html; charset=UTF-8","200","OK","Indexable","","Web Application Development Portfolio | NMG Technologies","56","530","Use NMG's services and solutions to transform the business into measurable success. Visit & check Check our successful web development case studies!","148","973","","0","Trusted By B2B Businesses","25","","0","","0","","","","https://nmgtechnologies.com/work/web/","","","","","","112501","18378","18378","7.040","","972","189","5.143","48.082","Hard","7.383","2","2","","24","23","0","20.720","76","53","0","9","9","0","","","","","ad9c4063891baefc0ec8248ff1c48982","0.065","Wed, 20 May 2026 12:16:15 GMT","","","","en","1.1","","","","","","https://nmgtechnologies.com/work/web/","2026-06-06 10:17:14"
"https://nmgtechnologies.com/resources/library/mobile-app-development-guide","text/html; charset=UTF-8","200","OK","Indexable","","Mobile App Development: A Detailed Guide for Developers 2024","60","558","Here is the detailed guide to App UI Design for Mobile App developers. Learn the skills to develop app with a process-driven approach to business.","146","921","","0","UI Design for Mobile Apps: A Developer's Handbook 2025","54","Mobile Application","18","Mobile App Development","22","","","","https://nmgtechnologies.com/resources/library/mobile-app-development-guide","","","","","","716808","87974","87974","33.701","","20149","2915","6.912","59.670","Fairly Hard","17.703","2","2","","89","2","0","1.800","190","62","0","91","78","0","","","","","7757a358aa4afdee7da01a96dc94ea2f","1.429","Wed, 20 May 2026 12:16:16 GMT","","","","en","1.1","","","","","","https://nmgtechnologies.com/resources/library/mobile-app-development-guide","2026-06-06 10:17:07"
"https://nmgtechnologies.com/blog/wordpress-website-perfect-solution-small-business","text/html; charset=UTF-8","200","OK","Indexable","","Why WordPress Website Is The Perfect Solution For Your Small Business","69","642","WordPress offers perfect solutions for all business types and sizes. A complete guide to why you should use WordPress to run your small business website.","153","982","","0","Why is WordPress the perfect solution for your small business?","62","Since the time WordPress was first launched, it has been one of the most preferred tools for content management system globally. even when there are many other choices a business can choose from but the ultimate choice would be WordPress.","238","Since the time WordPress was first launched, it has been one of the most preferred tools for the content management system globally. Even when there are many other choices a business can choose from, the ultimate choice would be WordPress Website.","247","","","","https://nmgtechnologies.com/blog/wordpress-website-perfect-solution-small-business","","","","","","98033","22439","22439","8.596","","3867","512","7.553","72.499","Fairly Easy","24.857","2","1","","16","6","0","5.410","96","67","0","13","12","0","","","","","1e1068b38d10a997da21ac97f0261a44","0.096","Sat, 23 May 2026 11:16:07 GMT","","","","en","1.1","","","","","","https://nmgtechnologies.com/blog/wordpress-website-perfect-solution-small-business","2026-06-06 10:17:17"
"https://nmgtechnologies.com/hubfs/hub_generated/module_assets/1/72156745346/1742210536975/module_Simple_Navbar.min.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","all","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.750","Sat, 16 Aug 2025 11:23:08 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hubfs/hub_generated/module_assets/1/72156745346/1742210536975/module_Simple_Navbar.min.js","2026-06-06 10:17:18"
"https://nmgtechnologies.com/hubfs/nmg%20logo.png","image/png","200","OK","Non-Indexable","noindex","","0","0","","0","0","","0","","0","","0","","0","","none","","","","","","","","228034","228034","228034","87.355","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.828","Sat, 16 Aug 2025 11:51:02 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hubfs/nmg%20logo.png","2026-06-06 10:17:20"
"https://nmgtechnologies.com/blog/top-wordpress-themes","text/html; charset=UTF-8","200","OK","Indexable","","Top 15 WordPress Theme for Your Business in 2019 | NMG Technologies","67","646","Are you looking for the best WordPress theme for your business? Here's the list of top 15 WordPress theme for your business in 2019.","132","842","","0","Top WordPress Themes For Your Business","38","Similar posts","13","","0","","","","https://nmgtechnologies.com/blog/top-wordpress-themes","","","","","","88297","18863","18863","7.226","","2075","319","6.505","71.641","Fairly Easy","15.536","2","1","","14","5","0","4.500","95","63","0","4","4","0","","","","","4bcae13049cb48c369b8a3138bd5c832","0.238","Thu, 07 May 2026 02:38:02 GMT","","","","en","1.1","","","","","","https://nmgtechnologies.com/blog/top-wordpress-themes","2026-06-06 10:17:21"
"https://nmgtechnologies.com/hubfs/hub_generated/template_assets/1/72156745341/1739803332057/template_main.min.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","all","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.809","Sat, 16 Aug 2025 12:03:25 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hubfs/hub_generated/template_assets/1/72156745341/1739803332057/template_main.min.js","2026-06-06 10:17:21"
"https://nmgtechnologies.com/work/mobile/","text/html; charset=UTF-8","200","OK","Indexable","","Mobile Apps Development Portfolio | NMG Technologies","52","496","Use NMG's services and solutions to transform business into measurable success. Visit & check our mobile apps development portfolio.","132","858","","0","Trusted By B2B Businesses","25","","0","","0","","","","https://nmgtechnologies.com/work/mobile/","","","","","","114012","18476","18476","7.078","","1031","196","5.260","56.995","Fairly Hard","7.318","2","2","","23","23","0","20.720","76","53","0","9","9","0","","","","","c807514d1855d1cf4bc584dc7035bc2a","0.456","Wed, 20 May 2026 12:16:14 GMT","","","","en","1.1","","","","","","https://nmgtechnologies.com/work/mobile/","2026-06-06 10:17:21"
"https://nmgtechnologies.com/solution/blockchain/","","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","2","","22","22","0","19.820","0","0","0","0","0","0","","","","","","0.695","","https://nmgtechnologies.com/solution/blockchain","HTTP Redirect","","","1.1","","","","","","https://nmgtechnologies.com/solution/blockchain/","2026-06-06 10:17:22"
"https://nmgtechnologies.com/work/advanced-seo/","text/html; charset=UTF-8","200","OK","Indexable","","Web & Mobile Apps Designing Portfolio | NMG Technologies","56","530","Use NMG's services and solutions to transform business into measurable success. Visit & check our featured designing portfolio.","127","812","","0","Trusted By B2B Businesses","25","","0","","0","","","","https://nmgtechnologies.com/work/advanced-seo/","","","","","","110544","17573","17573","6.732","","773","162","4.772","50.741","Fairly Hard","6.221","2","2","","22","22","0","19.820","76","53","0","9","9","0","","","","","1b8add4d29d6a28091b2b721d5d0d00f","0.062","Wed, 20 May 2026 12:16:15 GMT","","","","en","1.1","","","","","","https://nmgtechnologies.com/work/advanced-seo/","2026-06-06 10:17:23"
"https://nmgtechnologies.com/resources/library/hire-web-developers-guide","text/html; charset=UTF-8","200","OK","Indexable","","The Ultimate Guide to Hire Web Developers in 2023 [Updated] | NMG","65","599","Do you think you’re ready to start your web development? Here is a complete web development guide to hire web developers for your next project!","143","925","","0","Web Developer Hiring Guide: Top Tips for 2025","45","","0","","0","","","","https://nmgtechnologies.com/resources/library/hire-web-developers-guide","","","","","","1347462","139083","139083","53.280","","34583","5477","6.314","61.621","Normal","16.190","2","2","","107","2","0","1.800","230","89","0","150","118","0","","","","","470b575a0572da0edd4e8cb740f38c4","0.865","Wed, 20 May 2026 12:16:16 GMT","","","","en","1.1","","","","","","https://nmgtechnologies.com/resources/library/hire-web-developers-guide","2026-06-06 10:17:11"
"https://nmgtechnologies.com/blog/author/nishtha","text/html; charset=UTF-8","200","OK","Indexable","","Blog | Nishtha","14","124","Blog Description","16","103","","0","Make Your Software Development Journey Easy!","44","","0","","0","","","","","https://nmgtechnologies.com/blog/author/nishtha/page/2","","","","","112173","18622","18622","7.134","","290","89","3.258","83.921","Easy","3.005","2","2","","20","20","0","18.020","119","75","0","5","5","0","","","","","a7434980d8c9bc08dc1be7465c9e38f6","0.140","Tue, 02 Jun 2026 03:25:56 GMT","","","","en","1.1","","","","","","https://nmgtechnologies.com/blog/author/nishtha","2026-06-06 10:17:23"
"https://nmgtechnologies.com/hubfs/hub_generated/template_assets/1/72156789360/1739803325621/template_main.min.css","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","all","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.723","Sat, 16 Aug 2025 12:10:44 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hubfs/hub_generated/template_assets/1/72156789360/1739803325621/template_main.min.css","2026-06-06 10:17:24"
"https://nmgtechnologies.com/hubfs/logo-white%20(1).webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","all","","","","","","","","1118","1118","1118","0.428","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.766","Sat, 16 Aug 2025 12:05:01 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hubfs/logo-white%20(1).webp","2026-06-06 10:17:25"
"https://nmgtechnologies.com/hubfs/azure.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","all","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.865","Sat, 16 Aug 2025 11:31:16 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hubfs/azure.svg","2026-06-06 10:17:26"
"https://nmgtechnologies.com/services/mobile-application-development/","","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","2","","29","23","0","20.720","0","0","0","0","0","0","","","","","","1.254","","https://nmgtechnologies.com/services/mobile-application-development","HTTP Redirect","","","1.1","","","","","","https://nmgtechnologies.com/services/mobile-application-development/","2026-06-06 10:17:26"
"https://nmgtechnologies.com/hubfs/gcp.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","all","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.674","Sat, 16 Aug 2025 11:26:50 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hubfs/gcp.svg","2026-06-06 10:17:26"
"https://nmgtechnologies.com/work/ecommerce/","text/html; charset=UTF-8","200","OK","Indexable","","Ecommerce Website Design & Development Portfolio | NMG Technologies","67","650","Use NMG's services and solutions to transform business into measurable success. Visit & check our ecommerce web design & development portfolio.","143","945","","0","Trusted By B2B Businesses","25","","0","","0","","","","https://nmgtechnologies.com/work/ecommerce/","","","","","","113099","18064","18064","6.920","","877","174","5.040","50.558","Fairly Hard","6.724","2","2","","23","23","0","20.720","76","53","0","9","9","0","","","","","46a2da6959d85f8346d44ec57024595d","0.153","Wed, 20 May 2026 12:16:11 GMT","","","","en","1.1","","","","","","https://nmgtechnologies.com/work/ecommerce/","2026-06-06 10:17:26"
"https://nmgtechnologies.com/hubfs/aws.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","all","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.060","Sat, 16 Aug 2025 12:04:14 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hubfs/aws.svg","2026-06-06 10:17:28"
"https://nmgtechnologies.com/hubfs/digital-ocean.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","all","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.317","Sat, 16 Aug 2025 12:05:03 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hubfs/digital-ocean.svg","2026-06-06 10:17:28"
"https://nmgtechnologies.com/hubfs/scrum.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","all","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.780","Sat, 16 Aug 2025 11:23:26 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hubfs/scrum.svg","2026-06-06 10:17:29"
"https://nmgtechnologies.com/hubfs/vue.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","all","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.702","Sat, 16 Aug 2025 11:57:28 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hubfs/vue.svg","2026-06-06 10:17:28"
"https://nmgtechnologies.com/hubfs/svelte.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","all","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.230","Sat, 16 Aug 2025 11:57:18 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hubfs/svelte.svg","2026-06-06 10:17:29"
"https://nmgtechnologies.com/hubfs/react.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","all","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.840","Sat, 16 Aug 2025 12:09:44 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hubfs/react.svg","2026-06-06 10:17:29"
"https://nmgtechnologies.com/hubfs/integration-service-1.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","all","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.075","Sat, 16 Aug 2025 11:39:18 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hubfs/integration-service-1.svg","2026-06-06 10:17:30"
"https://nmgtechnologies.com/hubfs/google-cloud.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","all","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.980","Sat, 16 Aug 2025 11:48:53 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hubfs/google-cloud.svg","2026-06-06 10:17:30"
"https://nmgtechnologies.com/hubfs/shopify-maintenance.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","all","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.111","Sat, 16 Aug 2025 11:55:00 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hubfs/shopify-maintenance.svg","2026-06-06 10:17:30"
"https://nmgtechnologies.com/hubfs/web-portal-service.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","all","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.978","Sat, 16 Aug 2025 11:56:51 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hubfs/web-portal-service.svg","2026-06-06 10:17:30"
"https://nmgtechnologies.com/hubfs/core-languages.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","all","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.977","Sat, 16 Aug 2025 11:23:20 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hubfs/core-languages.svg","2026-06-06 10:17:30"
"https://nmgtechnologies.com/hubfs/git.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","all","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.103","Sat, 16 Aug 2025 12:10:28 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hubfs/git.svg","2026-06-06 10:17:31"
"https://nmgtechnologies.com/hubfs/website-design.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","all","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.102","Sat, 16 Aug 2025 11:50:05 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hubfs/website-design.svg","2026-06-06 10:17:31"
"https://nmgtechnologies.com/blog/tag/featured","text/html; charset=UTF-8","200","OK","Indexable","","Blog | Featured","15","133","Featured | Blog Description","27","170","","0","Make Your Software Development Journey Easy!","44","","0","","0","","","","","https://nmgtechnologies.com/blog/tag/featured/page/2","","","","","110317","18457","18457","7.071","","258","84","3.071","93.869","Very Easy","2.831","2","2","","28","17","0","15.320","116","71","0","5","5","0","","","","","834c468e466ae0444989239bf1e038f9","0.120","Tue, 02 Jun 2026 03:25:55 GMT","","","","en","1.1","","","","","","https://nmgtechnologies.com/blog/tag/featured","2026-06-06 10:17:31"
"https://nmgtechnologies.com/blog/nmg-to-participate-in-the-largest-tech-expo-in-the-middle-east-gitex-global-2022-dubai","text/html; charset=UTF-8","200","OK","Indexable","","NMG to Participate in the Largest Tech Expo in the Middle East - GITEX Global 2022, Dubai","89","794","GITEX Global 2022 is all set to take place in Dubai with its huge showcase of enterprise solutions between 10-14 October 2022. Learn about the latest","149","942","","0","NMG to Participate in the Largest Tech Expo in the Middle East - GITEX Global 2022, Dubai","89","Similar posts","13","","0","","","","https://nmgtechnologies.com/blog/nmg-to-participate-in-the-largest-tech-expo-in-the-middle-east-gitex-global-2022-dubai","","","","","","64481","13944","13944","5.342","","606","93","6.516","71.506","Fairly Easy","7.994","2","1","","14","5","0","4.500","90","61","0","5","5","0","","","","","3d5988bcc30d07960c4e9794dd4908fd","0.052","Thu, 07 May 2026 02:38:21 GMT","","","","en","1.1","","","","","","https://nmgtechnologies.com/blog/nmg-to-participate-in-the-largest-tech-expo-in-the-middle-east-gitex-global-2022-dubai","2026-06-06 10:17:32"
"https://nmgtechnologies.com/hubfs/testing-qa.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","all","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.395","Sat, 16 Aug 2025 11:29:06 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hubfs/testing-qa.svg","2026-06-06 10:17:31"
"https://nmgtechnologies.com/hubfs/MicrosoftTeams-image%20(82).png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","all","","","","","","","","636381","636381","636381","243.785","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","2.085","Sat, 16 Aug 2025 11:58:51 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hubfs/MicrosoftTeams-image%20(82).png","2026-06-06 10:17:31"
"https://nmgtechnologies.com/blog/nmg-technologies-to-participate-in-retail-innovation-conference-and-expo-2023-in-chicago","text/html; charset=UTF-8","200","OK","Indexable","","NMG Technologies to Participate in Retail Innovation Conference and Expo 2023 in Chicago","88","807","Boost Your Retail Experience with NMGTech at Chicago's Retail Expo! Custom software solutions for a smarter future. Join Us!","124","799","","0","NMG Technologies to Participate in Retail Innovation Conference and Expo 2023 in Chicago","88","About NMG Technologies","22","Similar posts","13","","","","https://nmgtechnologies.com/blog/nmg-technologies-to-participate-in-retail-innovation-conference-and-expo-2023-in-chicago","","","","","","65763","14272","14272","5.467","","675","102","6.618","45.958","Hard","9.174","2","1","","12","4","0","3.600","91","61","0","5","5","0","","","","","caef6ab0face2aa965626a29bd4a2750","0.131","Thu, 07 May 2026 02:38:01 GMT","","","","en","1.1","","","","","","https://nmgtechnologies.com/blog/nmg-technologies-to-participate-in-retail-innovation-conference-and-expo-2023-in-chicago","2026-06-06 10:17:33"
"https://nmgtechnologies.com/hubfs/hub_generated/template_assets/1/79288929111/1779279335336/template_blog.min.css","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","all","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.365","Wed, 20 May 2026 12:15:36 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hubfs/hub_generated/template_assets/1/79288929111/1779279335336/template_blog.min.css","2026-06-06 10:17:33"
"https://nmgtechnologies.com/hubfs/Startup-India-Event-2016-–-Key-Highlights_.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","all","","","","","","","","449673","449673","449673","172.261","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.435","Sat, 16 Aug 2025 11:22:55 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hubfs/Startup-India-Event-2016-%E2%80%93-Key-Highlights_.jpg","2026-06-06 10:17:33"
